API_WellNo,Cnty,Hole,SideTrck,Completion
31003061980000,3,6198,0,0
31003061990000,3,6199,0,0
31003062000000,3,6200,0,0
31003062010000,3,6201,0,0
31003062020000,3,6202,0,0
31003062030000,3,6203,0,0
31003062040000,3,6204,0,0
31003062050000,3,6205,0,0
31003062060000,3,6206,0,0
31003062070000,3,6207,0,0
31003062080000,3,6208,0,0
31003062090000,3,6209,0,0
31003062100000,3,6210,0,0
31003062110000,3,6211,0,0
31003062120000,3,6212,0,0
31003062130000,3,6213,0,0
31003062140000,3,6214,0,0
31003062150000,3,6215,0,0
31003062160000,3,6216,0,0
31003062170000,3,6217,0,0
31003062180000,3,6218,0,0
31003062190000,3,6219,0,0
31003062200000,3,6220,0,0
31003062210000,3,6221,0,0
31003062220000,3,6222,0,0
31003062230000,3,6223,0,0
31003062240000,3,6224,0,0
31003062250000,3,6225,0,0
31003062260000,3,6226,0,0
31003062270000,3,6227,0,0
31003062280000,3,6228,0,0
31003062290000,3,6229,0,0
31003062300000,3,6230,0,0
31003062310000,3,6231,0,0
31003062320000,3,6232,0,0
31003062330000,3,6233,0,0
31003062340000,3,6234,0,0
31003062350000,3,6235,0,0
31003062360000,3,6236,0,0
31003062370000,3,6237,0,0
31003062380000,3,6238,0,0
31003062390000,3,6239,0,0
31003062400000,3,6240,0,0
31003062410000,3,6241,0,0
31003062420000,3,6242,0,0
31003062430000,3,6243,0,0
31003062440000,3,6244,0,0
31003062450000,3,6245,0,0
31003062460000,3,6246,0,0
31003062470000,3,6247,0,0
31003062480000,3,6248,0,0
31003062490000,3,6249,0,0
31003062500000,3,6250,0,0
31003062510000,3,6251,0,0
31003062520000,3,6252,0,0
31003062530000,3,6253,0,0
31003062540000,3,6254,0,0
31003062550000,3,6255,0,0
31003062560000,3,6256,0,0
31003062570000,3,6257,0,0
31003062580000,3,6258,0,0
31003062590000,3,6259,0,0
31003062600000,3,6260,0,0
31003062610000,3,6261,0,0
31003062620000,3,6262,0,0
31003062630000,3,6263,0,0
31003062640000,3,6264,0,0
31003062650000,3,6265,0,0
31003062660000,3,6266,0,0
31003062670000,3,6267,0,0
31003062680000,3,6268,0,0
31003062690000,3,6269,0,0
31003062700000,3,6270,0,0
31003062710000,3,6271,0,0
31003062720000,3,6272,0,0
31003062730000,3,6273,0,0
31003062740000,3,6274,0,0
31003062750000,3,6275,0,0
31003062760000,3,6276,0,0
31003062770000,3,6277,0,0
31003062780000,3,6278,0,0
31003062790000,3,6279,0,0
31003062800000,3,6280,0,0
31003062810000,3,6281,0,0
31003062820000,3,6282,0,0
31003062830000,3,6283,0,0
31003062840000,3,6284,0,0
31003062850000,3,6285,0,0
31003062860000,3,6286,0,0
31003062870000,3,6287,0,0
31003062880000,3,6288,0,0
31003062890000,3,6289,0,0
31003062900000,3,6290,0,0
31003062910000,3,6291,0,0
31003062920000,3,6292,0,0
31003062930000,3,6293,0,0
31003062940000,3,6294,0,0
31003062950000,3,6295,0,0
31003062960000,3,6296,0,0
31003062970000,3,6297,0,0
31003062980000,3,6298,0,0
31003062990000,3,6299,0,0
31003063000000,3,6300,0,0
31003063010000,3,6301,0,0
31003063020000,3,6302,0,0
31003063030000,3,6303,0,0
31003063040000,3,6304,0,0
31003063050000,3,6305,0,0
31003063060000,3,6306,0,0
31003063070000,3,6307,0,0
31003063080000,3,6308,0,0
31003063090000,3,6309,0,0
31003063100000,3,6310,0,0
31003063110000,3,6311,0,0
31003063120000,3,6312,0,0
31003063130000,3,6313,0,0
31003063140000,3,6314,0,0
31003063150000,3,6315,0,0
31003063160000,3,6316,0,0
31003063170000,3,6317,0,0
31003063180000,3,6318,0,0
31003063190000,3,6319,0,0
31003063200000,3,6320,0,0
31003063210000,3,6321,0,0
31003063220000,3,6322,0,0
31003063230000,3,6323,0,0
31003063240000,3,6324,0,0
31003063250000,3,6325,0,0
31003063260000,3,6326,0,0
31003063270000,3,6327,0,0
31003063280000,3,6328,0,0
31003063290000,3,6329,0,0
31003063300000,3,6330,0,0
31003063310000,3,6331,0,0
31003063320000,3,6332,0,0
31003063330000,3,6333,0,0
31003063340000,3,6334,0,0
31003063350000,3,6335,0,0
31003063360000,3,6336,0,0
31003063370000,3,6337,0,0
31003063380000,3,6338,0,0
31003063390000,3,6339,0,0
31003063400000,3,6340,0,0
31003063410000,3,6341,0,0
31003063420000,3,6342,0,0
31003063430000,3,6343,0,0
31003063440000,3,6344,0,0
31003063450000,3,6345,0,0
31003063460000,3,6346,0,0
31003063470000,3,6347,0,0
31003063480000,3,6348,0,0
31003063490000,3,6349,0,0
31003063500000,3,6350,0,0
31003063510000,3,6351,0,0
31003063520000,3,6352,0,0
31003063530000,3,6353,0,0
31003063540000,3,6354,0,0
31003063550000,3,6355,0,0
31003063560000,3,6356,0,0
31003063570000,3,6357,0,0
31003063580000,3,6358,0,0
31003063590000,3,6359,0,0
31003063600000,3,6360,0,0
31003063610000,3,6361,0,0
31003063620000,3,6362,0,0
31003063630000,3,6363,0,0
31003063640000,3,6364,0,0
31003063650000,3,6365,0,0
31003063660000,3,6366,0,0
31003063670000,3,6367,0,0
31003063680000,3,6368,0,0
31003063690000,3,6369,0,0
31003063700000,3,6370,0,0
31003063710000,3,6371,0,0
31003063720000,3,6372,0,0
31003063730000,3,6373,0,0
31003063740000,3,6374,0,0
31003063750000,3,6375,0,0
31003063760000,3,6376,0,0
31003063770000,3,6377,0,0
31003063780000,3,6378,0,0
31003063790000,3,6379,0,0
31003063800000,3,6380,0,0
31003063810000,3,6381,0,0
31003063820000,3,6382,0,0
31003063830000,3,6383,0,0
31003063840000,3,6384,0,0
31003063850000,3,6385,0,0
31003063860000,3,6386,0,0
31003063870000,3,6387,0,0
31003063900000,3,6390,0,0
31003064740000,3,6474,0,0
31003064750000,3,6475,0,0
31003064760000,3,6476,0,0
31003064770000,3,6477,0,0
31003064780000,3,6478,0,0
31003064790000,3,6479,0,0
31003064800000,3,6480,0,0
31003064810000,3,6481,0,0
31003064820000,3,6482,0,0
31003064830000,3,6483,0,0
31003064840000,3,6484,0,0
31003064850000,3,6485,0,0
31003064860000,3,6486,0,0
31003064870000,3,6487,0,0
31003064880000,3,6488,0,0
31003064890000,3,6489,0,0
31003064900000,3,6490,0,0
31003064910000,3,6491,0,0
31003064920000,3,6492,0,0
31003064930000,3,6493,0,0
31003064940000,3,6494,0,0
31003064950000,3,6495,0,0
31003064960000,3,6496,0,0
31003064970000,3,6497,0,0
31003064980000,3,6498,0,0
31003064990000,3,6499,0,0
31003065000000,3,6500,0,0
31003065010000,3,6501,0,0
31003065020000,3,6502,0,0
31003065030000,3,6503,0,0
31003065040000,3,6504,0,0
31003065050000,3,6505,0,0
31003065060000,3,6506,0,0
31003065070000,3,6507,0,0
31003065080000,3,6508,0,0
31003065090000,3,6509,0,0
31003065100000,3,6510,0,0
31003065110000,3,6511,0,0
31003065120000,3,6512,0,0
31003065130000,3,6513,0,0
31003065140000,3,6514,0,0
31003065150000,3,6515,0,0
31003065160000,3,6516,0,0
31003065170000,3,6517,0,0
31003065180000,3,6518,0,0
31003065190000,3,6519,0,0
31003065200000,3,6520,0,0
31003065210000,3,6521,0,0
31003065220000,3,6522,0,0
31003065230000,3,6523,0,0
31003065240000,3,6524,0,0
31003065250000,3,6525,0,0
31003065260000,3,6526,0,0
31003065270000,3,6527,0,0
31003065280000,3,6528,0,0
31003065290000,3,6529,0,0
31003065300000,3,6530,0,0
31003065310000,3,6531,0,0
31003065320000,3,6532,0,0
31003065330000,3,6533,0,0
31003065340000,3,6534,0,0
31003065350000,3,6535,0,0
31003065360000,3,6536,0,0
31003065370000,3,6537,0,0
31003065380000,3,6538,0,0
31003065390000,3,6539,0,0
31003065400000,3,6540,0,0
31003065410000,3,6541,0,0
31003065420000,3,6542,0,0
31003065430000,3,6543,0,0
31003065440000,3,6544,0,0
31003065450000,3,6545,0,0
31003065460000,3,6546,0,0
31003065470000,3,6547,0,0
31003065480000,3,6548,0,0
31003065490000,3,6549,0,0
31003065500000,3,6550,0,0
31003065510000,3,6551,0,0
31003065520000,3,6552,0,0
31003065530000,3,6553,0,0
31003065540000,3,6554,0,0
31003065550000,3,6555,0,0
31003065560000,3,6556,0,0
31003065570000,3,6557,0,0
31003065580000,3,6558,0,0
31003065590000,3,6559,0,0
31003065600000,3,6560,0,0
31003065610000,3,6561,0,0
31003065620000,3,6562,0,0
31003065630000,3,6563,0,0
31003065640000,3,6564,0,0
31003065650000,3,6565,0,0
31003065660000,3,6566,0,0
31003065670000,3,6567,0,0
31003065680000,3,6568,0,0
31003065690000,3,6569,0,0
31003065700000,3,6570,0,0
31003065710000,3,6571,0,0
31003065720000,3,6572,0,0
31003065730000,3,6573,0,0
31003065740000,3,6574,0,0
31003065750000,3,6575,0,0
31003065760000,3,6576,0,0
31003065770000,3,6577,0,0
31003065780000,3,6578,0,0
31003065790000,3,6579,0,0
31003065800000,3,6580,0,0
31003065810000,3,6581,0,0
31003065820000,3,6582,0,0
31003065830000,3,6583,0,0
31003065840000,3,6584,0,0
31003065850000,3,6585,0,0
31003065860000,3,6586,0,0
31003065870000,3,6587,0,0
31003065880000,3,6588,0,0
31003065890000,3,6589,0,0
31003065900000,3,6590,0,0
31003065910000,3,6591,0,0
31003065920000,3,6592,0,0
31003065930000,3,6593,0,0
31003065940000,3,6594,0,0
31003065950000,3,6595,0,0
31003065960000,3,6596,0,0
31003065970000,3,6597,0,0
31003065980000,3,6598,0,0
31003065990000,3,6599,0,0
31003066000000,3,6600,0,0
31003066010000,3,6601,0,0
31003066020000,3,6602,0,0
31003066030000,3,6603,0,0
31003066040000,3,6604,0,0
31003066050000,3,6605,0,0
31003066060000,3,6606,0,0
31003066070000,3,6607,0,0
31003066080000,3,6608,0,0
31003066090000,3,6609,0,0
31003066100000,3,6610,0,0
31003066110000,3,6611,0,0
31003066120000,3,6612,0,0
31003066130000,3,6613,0,0
31003066140000,3,6614,0,0
31003066150000,3,6615,0,0
31003066160000,3,6616,0,0
31003066170000,3,6617,0,0
31003066180000,3,6618,0,0
31003066190000,3,6619,0,0
31003066200000,3,6620,0,0
31003066210000,3,6621,0,0
31003066220000,3,6622,0,0
31003066230000,3,6623,0,0
31003066240000,3,6624,0,0
31003066250000,3,6625,0,0
31003066260000,3,6626,0,0
31003066270000,3,6627,0,0
31003066280000,3,6628,0,0
31003066290000,3,6629,0,0
31003066300000,3,6630,0,0
31003066310000,3,6631,0,0
31003066320000,3,6632,0,0
31003066330000,3,6633,0,0
31003066340000,3,6634,0,0
31003066350000,3,6635,0,0
31003066430000,3,6643,0,0
31003066480000,3,6648,0,0
31003066580000,3,6658,0,0
31003066590000,3,6659,0,0
31003066720000,3,6672,0,0
31003066730000,3,6673,0,0
31003066740000,3,6674,0,0
31003066750000,3,6675,0,0
31003066760000,3,6676,0,0
31003066770000,3,6677,0,0
31003066780000,3,6678,0,0
31003066790000,3,6679,0,0
31003066800000,3,6680,0,0
31003066810000,3,6681,0,0
31003066820000,3,6682,0,0
31003066830000,3,6683,0,0
31003066840000,3,6684,0,0
31003066850000,3,6685,0,0
31003066860000,3,6686,0,0
31003066870000,3,6687,0,0
31003066880000,3,6688,0,0
31003066890000,3,6689,0,0
31003066900000,3,6690,0,0
31003066910000,3,6691,0,0
31003066920000,3,6692,0,0
31003066930000,3,6693,0,0
31003066940000,3,6694,0,0
31003066950000,3,6695,0,0
31003066960000,3,6696,0,0
31003066970000,3,6697,0,0
31003066980000,3,6698,0,0
31003066990000,3,6699,0,0
31003067000000,3,6700,0,0
31003067010000,3,6701,0,0
31003067020000,3,6702,0,0
31003067030000,3,6703,0,0
31003067040000,3,6704,0,0
31003067050000,3,6705,0,0
31003067060000,3,6706,0,0
31003067070000,3,6707,0,0
31003067080000,3,6708,0,0
31003067090000,3,6709,0,0
31003067100000,3,6710,0,0
31003067110000,3,6711,0,0
31003067120000,3,6712,0,0
31003067130000,3,6713,0,0
31003067140000,3,6714,0,0
31003067150000,3,6715,0,0
31003067170000,3,6717,0,0
31003067830000,3,6783,0,0
31003067840000,3,6784,0,0
31003067850000,3,6785,0,0
31003067860000,3,6786,0,0
31003067870000,3,6787,0,0
31003067880000,3,6788,0,0
31003067890000,3,6789,0,0
31003067900000,3,6790,0,0
31003067910000,3,6791,0,0
31003067920000,3,6792,0,0
31003067930000,3,6793,0,0
31003067940000,3,6794,0,0
31003067950000,3,6795,0,0
31003067960000,3,6796,0,0
31003067970000,3,6797,0,0
31003067980000,3,6798,0,0
31003067990000,3,6799,0,0
31003068000000,3,6800,0,0
31003068010000,3,6801,0,0
31003068020000,3,6802,0,0
31003068030000,3,6803,0,0
31003068080000,3,6808,0,0
31003068090000,3,6809,0,0
31003068100000,3,6810,0,0
31003068110000,3,6811,0,0
31003068120000,3,6812,0,0
31003068130000,3,6813,0,0
31003068140000,3,6814,0,0
31003068150000,3,6815,0,0
31003068160000,3,6816,0,0
31003068170000,3,6817,0,0
31003068180000,3,6818,0,0
31003068190000,3,6819,0,0
31003068200000,3,6820,0,0
31003068210000,3,6821,0,0
31003068220000,3,6822,0,0
31003068240000,3,6824,0,0
31003068250000,3,6825,0,0
31003068260000,3,6826,0,0
31003068270000,3,6827,0,0
31003068280000,3,6828,0,0
31003068290000,3,6829,0,0
31003068300000,3,6830,0,0
31003068310000,3,6831,0,0
31003068320000,3,6832,0,0
31003068330000,3,6833,0,0
31003068340000,3,6834,0,0
31003068350000,3,6835,0,0
31003068360000,3,6836,0,0
31003068370000,3,6837,0,0
31003068380000,3,6838,0,0
31003068390000,3,6839,0,0
31003068400000,3,6840,0,0
31003068410000,3,6841,0,0
31003068420000,3,6842,0,0
31003068430000,3,6843,0,0
31003068440000,3,6844,0,0
31003068450000,3,6845,0,0
31003068460000,3,6846,0,0
31003068470000,3,6847,0,0
31003068480000,3,6848,0,0
31003068490000,3,6849,0,0
31003068500000,3,6850,0,0
31003068510000,3,6851,0,0
31003068520000,3,6852,0,0
31003068530000,3,6853,0,0
31003068540000,3,6854,0,0
31003068550000,3,6855,0,0
31003068560000,3,6856,0,0
31003068570000,3,6857,0,0
31003068580000,3,6858,0,0
31003068590000,3,6859,0,0
31003068600000,3,6860,0,0
31003068610000,3,6861,0,0
31003068620000,3,6862,0,0
31003068630000,3,6863,0,0
31003068640000,3,6864,0,0
31003068650000,3,6865,0,0
31003068660000,3,6866,0,0
31003068670000,3,6867,0,0
31003068680000,3,6868,0,0
31003068690000,3,6869,0,0
31003068700000,3,6870,0,0
31003068710000,3,6871,0,0
31003068720000,3,6872,0,0
31003068730000,3,6873,0,0
31003068740000,3,6874,0,0
31003068750000,3,6875,0,0
31003068760000,3,6876,0,0
31003068770000,3,6877,0,0
31003068780000,3,6878,0,0
31003068790000,3,6879,0,0
31003068800000,3,6880,0,0
31003068810000,3,6881,0,0
31003068820000,3,6882,0,0
31003068830000,3,6883,0,0
31003068840000,3,6884,0,0
31003068850000,3,6885,0,0
31003068860000,3,6886,0,0
31003069290000,3,6929,0,0
31003069300000,3,6930,0,0
31003069310000,3,6931,0,0
31003069320000,3,6932,0,0
31003069330000,3,6933,0,0
31003069340000,3,6934,0,0
31003069350000,3,6935,0,0
31003069360000,3,6936,0,0
31003069370000,3,6937,0,0
31003069380000,3,6938,0,0
31003069390000,3,6939,0,0
31003069400000,3,6940,0,0
31003069410000,3,6941,0,0
31003069420000,3,6942,0,0
31003069430000,3,6943,0,0
31003069440000,3,6944,0,0
31003069450000,3,6945,0,0
31003069460000,3,6946,0,0
31003069470000,3,6947,0,0
31003069480000,3,6948,0,0
31003069490000,3,6949,0,0
31003069500000,3,6950,0,0
31003069510000,3,6951,0,0
31003069520000,3,6952,0,0
31003069530000,3,6953,0,0
31003069540000,3,6954,0,0
31003069550000,3,6955,0,0
31003069560000,3,6956,0,0
31003069570000,3,6957,0,0
31003069580000,3,6958,0,0
31003069590000,3,6959,0,0
31003069600000,3,6960,0,0
31003069610000,3,6961,0,0
31003069620000,3,6962,0,0
31003069630000,3,6963,0,0
31003069640000,3,6964,0,0
31003069650000,3,6965,0,0
31003069660000,3,6966,0,0
31003069670000,3,6967,0,0
31003069680000,3,6968,0,0
31003069690000,3,6969,0,0
31003069700000,3,6970,0,0
31003069710000,3,6971,0,0
31003069720000,3,6972,0,0
31003069730000,3,6973,0,0
31003069740000,3,6974,0,0
31003069750000,3,6975,0,0
31003069760000,3,6976,0,0
31003069770000,3,6977,0,0
31003069780000,3,6978,0,0
31003069790000,3,6979,0,0
31003069800000,3,6980,0,0
31003069810000,3,6981,0,0
31003069820000,3,6982,0,0
31003069830000,3,6983,0,0
31003069840000,3,6984,0,0
31003069850000,3,6985,0,0
31003069860000,3,6986,0,0
31003069870000,3,6987,0,0
31003069880000,3,6988,0,0
31003069890000,3,6989,0,0
31003069900000,3,6990,0,0
31003069910000,3,6991,0,0
31003069920000,3,6992,0,0
31003069930000,3,6993,0,0
31003069940000,3,6994,0,0
31003069950000,3,6995,0,0
31003069960000,3,6996,0,0
31003069970000,3,6997,0,0
31003069980000,3,6998,0,0
31003069990000,3,6999,0,0
31003070000000,3,7000,0,0
31003070010000,3,7001,0,0
31003070020000,3,7002,0,0
31003070030000,3,7003,0,0
31003070040000,3,7004,0,0
31003070050000,3,7005,0,0
31003070060000,3,7006,0,0
31003070070000,3,7007,0,0
31003070080000,3,7008,0,0
31003070090000,3,7009,0,0
31003070100000,3,7010,0,0
31003070110000,3,7011,0,0
31003070120000,3,7012,0,0
31003070130000,3,7013,0,0
31003070140000,3,7014,0,0
31003070150000,3,7015,0,0
31003070160000,3,7016,0,0
31003070170000,3,7017,0,0
31003070180000,3,7018,0,0
31003070190000,3,7019,0,0
31003070200000,3,7020,0,0
31003070210000,3,7021,0,0
31003070220000,3,7022,0,0
31003070230000,3,7023,0,0
31003070240000,3,7024,0,0
31003070250000,3,7025,0,0
31003070260000,3,7026,0,0
31003070270000,3,7027,0,0
31003070280000,3,7028,0,0
31003070290000,3,7029,0,0
31003070320000,3,7032,0,0
31003070330000,3,7033,0,0
31003070340000,3,7034,0,0
31003070350000,3,7035,0,0
31003070360000,3,7036,0,0
31003070370000,3,7037,0,0
31003070380000,3,7038,0,0
31003070390000,3,7039,0,0
31003070400000,3,7040,0,0
31003070410000,3,7041,0,0
31003070420000,3,7042,0,0
31003070430000,3,7043,0,0
31003070440000,3,7044,0,0
31003070450000,3,7045,0,0
31003070460000,3,7046,0,0
31003070470000,3,7047,0,0
31003070480000,3,7048,0,0
31003070490000,3,7049,0,0
31003070500000,3,7050,0,0
31003070510000,3,7051,0,0
31003070520000,3,7052,0,0
31003070530000,3,7053,0,0
31003070540000,3,7054,0,0
31003070550000,3,7055,0,0
31003070560000,3,7056,0,0
31003070570000,3,7057,0,0
31003070580000,3,7058,0,0
31003070590000,3,7059,0,0
31003070600000,3,7060,0,0
31003070610000,3,7061,0,0
31003070620000,3,7062,0,0
31003070630000,3,7063,0,0
31003070640000,3,7064,0,0
31003070650000,3,7065,0,0
31003070660000,3,7066,0,0
31003070670000,3,7067,0,0
31003070680000,3,7068,0,0
31003070690000,3,7069,0,0
31003070700000,3,7070,0,0
31003070710000,3,7071,0,0
31003070720000,3,7072,0,0
31003070730000,3,7073,0,0
31003070740000,3,7074,0,0
31003070750000,3,7075,0,0
31003070760000,3,7076,0,0
31003070770000,3,7077,0,0
31003070780000,3,7078,0,0
31003070790000,3,7079,0,0
31003070800000,3,7080,0,0
31003070810000,3,7081,0,0
31003070820000,3,7082,0,0
31003070830000,3,7083,0,0
31003070840000,3,7084,0,0
31003070850000,3,7085,0,0
31003070860000,3,7086,0,0
31003070870000,3,7087,0,0
31003070880000,3,7088,0,0
31003070890000,3,7089,0,0
31003070900000,3,7090,0,0
31003070910000,3,7091,0,0
31003070920000,3,7092,0,0
31003070930000,3,7093,0,0
31003070940000,3,7094,0,0
31003070950000,3,7095,0,0
31003070960000,3,7096,0,0
31003070970000,3,7097,0,0
31003070980000,3,7098,0,0
31003070990000,3,7099,0,0
31003071000000,3,7100,0,0
31003071010000,3,7101,0,0
31003071020000,3,7102,0,0
31003071030000,3,7103,0,0
31003071040000,3,7104,0,0
31003071050000,3,7105,0,0
31003071060000,3,7106,0,0
31003071070000,3,7107,0,0
31003071080000,3,7108,0,0
31003071090000,3,7109,0,0
31003071100000,3,7110,0,0
31003071110000,3,7111,0,0
31003071120000,3,7112,0,0
31003071130000,3,7113,0,0
31003071140000,3,7114,0,0
31003071150000,3,7115,0,0
31003071160000,3,7116,0,0
31003071170000,3,7117,0,0
31003071180000,3,7118,0,0
31003071190000,3,7119,0,0
31003071200000,3,7120,0,0
31003071210000,3,7121,0,0
31003071220000,3,7122,0,0
31003071250000,3,7125,0,0
31003071260000,3,7126,0,0
31003071270000,3,7127,0,0
31003071280000,3,7128,0,0
31003071290000,3,7129,0,0
31003071300000,3,7130,0,0
31003071310000,3,7131,0,0
31003071320000,3,7132,0,0
31003071330000,3,7133,0,0
31003071340000,3,7134,0,0
31003071350000,3,7135,0,0
31003071360000,3,7136,0,0
31003071370000,3,7137,0,0
31003071380000,3,7138,0,0
31003071390000,3,7139,0,0
31003071400000,3,7140,0,0
31003071410000,3,7141,0,0
31003071420000,3,7142,0,0
31003071430000,3,7143,0,0
31003071440000,3,7144,0,0
31003071450000,3,7145,0,0
31003071460000,3,7146,0,0
31003071470000,3,7147,0,0
31003071480000,3,7148,0,0
31003071490000,3,7149,0,0
31003071510000,3,7151,0,0
31003071520000,3,7152,0,0
31003071530000,3,7153,0,0
31003071540000,3,7154,0,0
31003071550000,3,7155,0,0
31003071560000,3,7156,0,0
31003071570000,3,7157,0,0
31003071580000,3,7158,0,0
31003071590000,3,7159,0,0
31003071600000,3,7160,0,0
31003071620000,3,7162,0,0
31003071630000,3,7163,0,0
31003071640000,3,7164,0,0
31003071650000,3,7165,0,0
31003071660000,3,7166,0,0
31003071670000,3,7167,0,0
31003071680000,3,7168,0,0
31003071690000,3,7169,0,0
31003071700000,3,7170,0,0
31003071710000,3,7171,0,0
31003071720000,3,7172,0,0
31003071730000,3,7173,0,0
31003071740000,3,7174,0,0
31003071750000,3,7175,0,0
31003071760000,3,7176,0,0
31003071770000,3,7177,0,0
31003071780000,3,7178,0,0
31003071790000,3,7179,0,0
31003071800000,3,7180,0,0
31003071810000,3,7181,0,0
31003071920000,3,7192,0,0
31003072150000,3,7215,0,0
31003072860000,3,7286,0,0
31003072870000,3,7287,0,0
31003072910000,3,7291,0,0
31003072920000,3,7292,0,0
31003072930000,3,7293,0,0
31003072940000,3,7294,0,0
31003072950000,3,7295,0,0
31003072960000,3,7296,0,0
31003072970000,3,7297,0,0
31003072980000,3,7298,0,0
31003072990000,3,7299,0,0
31003074950000,3,7495,0,0
31003074960000,3,7496,0,0
31003074970000,3,7497,0,0
31003074980000,3,7498,0,0
31003074990000,3,7499,0,0
31003075010000,3,7501,0,0
31003075020000,3,7502,0,0
31003075030000,3,7503,0,0
31003075040000,3,7504,0,0
31003075050000,3,7505,0,0
31003075060000,3,7506,0,0
31003075070000,3,7507,0,0
31003075080000,3,7508,0,0
31003075090000,3,7509,0,0
31003075110000,3,7511,0,0
31003075120000,3,7512,0,0
31003075130000,3,7513,0,0
31003075140000,3,7514,0,0
31003075150000,3,7515,0,0
31003075160000,3,7516,0,0
31003075170000,3,7517,0,0
31003075180000,3,7518,0,0
31003075190000,3,7519,0,0
31003075200000,3,7520,0,0
31003075210000,3,7521,0,0
31003075220000,3,7522,0,0
31003075230000,3,7523,0,0
31003075240000,3,7524,0,0
31003075250000,3,7525,0,0
31003075270000,3,7527,0,0
31003075280000,3,7528,0,0
31003075290000,3,7529,0,0
31003075300000,3,7530,0,0
31003075310000,3,7531,0,0
31003075320000,3,7532,0,0
